mint,name,symbol,checkpoint_minutes,monitoring_age_minutes,market_age_minutes,age_basis,window,window_minutes,mcap,liquidity,holders,total_trades,trades_per_hour,num_traders,trades_per_trader,trades_per_trader_per_hour,total_volume,volume_per_hour,avg_trade_size,volume_symmetry,trade_count_symmetry,trade_size_symmetry,turnover_liquidity,turnover_liquidity_per_hour,turnover_mcap,turnover_mcap_per_hour,price_change,holder_change,liquidity_change,num_net_buyers,net_buyer_share,price_impact_per_turnover,churn_per_response,cohort_market_age_band,cohort_mcap_band,cohort_liquidity_band,p_trades_per_hour,p_turnover_liquidity_per_hour,p_trades_per_trader_per_hour,p_volume_symmetry,p_trade_count_symmetry,p_trade_size_symmetry,p_price_impact_per_turnover,p_churn_per_response,matrix_review_trigger,matrix_extreme_axes,archetype_tags,bot_label,retire_label
283mzWZqANjacQ9VRK6i2AYWSjkEzqdAJDbBRYaXpump,God's Toughest Soldier,JULIAN,10,10,10.129770733333334,market_age:firstPool.createdAt,stats5m,5,7119.086598016563,4183.179277251425,35.0,100.0,1200.0,40.0,2.5,30.0,4893.1343553217175,58717.61226386061,48.931343553217175,0.8240038713436141,0.9,0.8563938419627019,1.1697166272387853,14.036599526865425,0.687326146121749,8.247913753460988,73.2240811974712,94.44444444444444,-1.1690100613793204,16.0,0.4,0.4696999466523335,0.18911112539771863,age:10-30m,mcap:<10k,liq:1-5k,0.8103448275862069,0.8758389261744967,0.4930555555555556,0.15163934426229508,0.7016806722689075,0.7584745762711864,0.36742424242424243,0.6773049645390071,False,,cheap_displacement_review,,
28A6s5AxU44n2thbvTfkutzxTcfqryd1GnNKEyhupump,TOADUFF,UFF,10,10,10.872438116666666,market_age:firstPool.createdAt,stats5m,5,66241.26451633369,2274.3904831341547,4.0,47.0,564.0,2.0,23.5,282.0,158.33128278557848,1899.9753934269418,3.3687506975654995,0.9861353566219112,0.9361702127659575,0.904744850878308,0.06961481942511247,0.8353778331013496,0.0023902213211303863,0.028682655853564637,-0.002384345238614436,,-0.9188145379915582,2.0,1.0,0.00034250949499956636,0.5719417721929391,age:10-30m,mcap:30-100k,liq:1-5k,0.7373068432671082,0.31607142857142856,0.9740406320541761,0.4096209912536443,0.5466867469879518,0.5929878048780488,0.1350806451612903,0.7287822878228782,False,,,,
28fXZu74BWNbiDYMEHu3DoQfMUajQz9fgrxf12Ujpump,Metasal followed this guy,its free,10,10,10.104634916666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
28HibdQ1S5spj9zn3oL3ZmCPexHGQBDVye8UhT5Lpump,TODD,TODD,10,10,10.137337583333334,market_age:firstPool.createdAt,stats5m,5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2adwR3bsqckGXgua67gTAU8zuxZTYH8fdkhLknHDpump,20K IS FOR DOGS EYES,X-Ray,10,10,10.17160005,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2bKwmcz4sDWWkj46zdS5BawJzXKr5fS1edVacFnXpump,BWA IS FOR DOGS EYES,X-Ray,10,10,10.182095916666666,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2c1KjiyQow66QfsnCtoyuqfo3AuxgpBMEoAq5oiiXqdu,ちいかわ,Chiikawa,10,10,181676.32436255,market_age:firstPool.createdAt,stats5m,5,1467539.8566819055,212673.97432210637,4391.0,46.0,552.0,22.0,2.090909090909091,25.09090909090909,2751.7848073498462,33021.417688198155,59.82140885543144,0.7359492620650001,1.0,0.5822149696833167,0.012938982384286089,0.15526778861143306,0.001875100560179406,0.02250120672215287,-0.9830165950759143,-0.022768670309653915,-0.3242782207593769,10.0,0.45454545454545453,0.7634913417728769,0.11724710576482812,age:>=24h,mcap:>=1m,liq:>=100k,0.5149253731343284,0.753731343283582,0.26865671641791045,0.4112903225806452,0.9596774193548387,0.3951612903225806,0.5819672131147541,0.7196969696969697,False,MECHANICAL,,,
2c1KjiyQow66QfsnCtoyuqfo3AuxgpBMEoAq5oiiXqdu,ちいかわ,Chiikawa,10,10,181676.32436255,market_age:firstPool.createdAt,stats1h,60,1467539.8566819055,212673.97432210637,4391.0,615.0,615.0,260.0,2.3653846153846154,2.3653846153846154,63153.61854135344,63153.61854135345,102.68881063634706,0.998745689365448,0.7739837398373983,0.6328854156261675,0.29695038493851544,0.29695038493851544,0.04303366498279863,0.04303366498279863,-7.052697505612613,0.8497932935231971,-3.128425597570244,122.0,0.46923076923076923,0.2462953307715171,0.07192823945120472,age:>=24h,mcap:>=1m,liq:>=100k,0.5845070422535211,0.8661971830985915,0.176056338028169,0.9929577464788732,0.14788732394366197,0.33098591549295775,0.6642857142857143,0.7394366197183099,False,MECHANICAL,,,
2c1KjiyQow66QfsnCtoyuqfo3AuxgpBMEoAq5oiiXqdu,ちいかわ,Chiikawa,10,10,181676.32436255,market_age:firstPool.createdAt,stats6h,360,1467539.8566819055,212673.97432210637,4391.0,1845.0,307.5,582.0,3.170103092783505,0.5283505154639175,162542.94798598188,27090.491330996978,88.09915879999018,0.9676883998655831,0.8780487804878049,0.7336170167204676,0.7642822705697017,0.12738037842828362,0.11075879625749316,0.01845979937624886,-15.030232208829247,1.0354348826507134,-0.7019833245512821,254.0,0.436426116838488,0.21310799959820637,0.06258140681091122,age:>=24h,mcap:>=1m,liq:>=100k,0.36666666666666664,0.7,0.1,0.668918918918919,0.19594594594594594,0.2635135135135135,0.7666666666666667,0.7266666666666667,False,MECHANICAL,,,
2c1KjiyQow66QfsnCtoyuqfo3AuxgpBMEoAq5oiiXqdu,ちいかわ,Chiikawa,10,10,181676.32436255,market_age:firstPool.createdAt,stats24h,1440,1467539.8566819055,212673.97432210637,4391.0,6261.0,260.875,1345.0,4.655018587360595,0.19395910780669143,585895.5934899907,24412.316395416277,93.57859662833265,0.9957944939172628,0.924772400574988,0.8673359228360203,2.754900289786374,0.11478751207443225,0.39923658006447293,0.01663485750268637,-12.005835867847225,-1.0590356016223526,12.17867372924343,498.0,0.3702602230483271,0.046426250294137904,0.008825846584624961,age:>=24h,mcap:>=1m,liq:>=100k,0.35333333333333333,0.7133333333333334,0.14,0.9266666666666666,0.22,0.4066666666666667,0.58,0.43333333333333335,False,MECHANICAL,,,
2cA6wQKvh8P287cxgcWc5B2vZM3EZmw6gT2ji5d3pump,GROK DEPLOY A COIN!! READ!!!,GROK,10,10,10.171042166666666,market_age:firstPool.createdAt,stats5m,5,,,3.0,4.0,48.0,3.0,1.3333333333333333,16.0,0.08273332352761567,0.9927998823313879,0.020683330881903918,0.0007192737002313931,0.5,0.0010792987059339099,,,,,,,,2.0,0.6666666666666666,,,age:10-30m,mcap:null,liq:null,0.9273743016759777,,0.31871345029239767,0.0040650406504065045,0.04700854700854701,0.004347826086956522,,,False,,,,
2cxZ58D3a14pWLYbbdyMAdt5g8SMTRqGyPGuXB1DVQ1W,sami-openlife,sami,10,10,10.103657683333333,market_age:firstPool.createdAt,stats5m,5,127835.33365284318,1530.6302852507347,207.0,2125.0,25500.0,202.0,10.51980198019802,126.23762376237623,52243.22752155636,626918.7302586763,24.585048245438287,0.99452113225503,0.8395294117647059,0.7155547122742855,34.131839690469945,409.58207628563935,0.4086759585845882,4.904111503015058,-28.924851262152067,-0.4807692307692308,-7.352226114914272,88.0,0.43564356435643564,0.010003341128426489,49.03867192415484,age:10-30m,mcap:100-300k,liq:1-5k,0.9878587196467992,0.9660714285714286,0.9266365688487584,0.44752186588921283,0.40813253012048195,0.4070121951219512,0.20766129032258066,0.9649446494464945,False,,participation_mismatch_review,,
2DbdYQeQtuFiVyxidu5SZvTyAX9MYoL4YXkHnVow9dvS,AutoAgent 2TL0,A2,10,10,10.085020516666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2doKqrStjeCfSNApz6C9HYoTLyTUzjE8UHmK6osXpump,MALYSH OWNER POSTED A COIN,MAL,10,10,11.32436255,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2ECtZ1dsNqAuVMGu7K11yMyzKZXvWxvVhqP2yATmpump,BBGMAYHEM,BBGMAYHEM,10,10,10.08890165,market_age:firstPool.createdAt,stats5m,5,3996.316643691819,2284.4549272718477,3.0,5.0,60.0,2.0,2.5,30.0,997.9456597644562,11975.347917173474,199.58913195289125,0.9999999998473982,0.4,0.2500000000763009,0.43684191263787703,5.242102951654525,0.2497163635268272,2.9965963623219265,65.87276451385064,,,2.0,1.0,1.1584301208309997,0.07838920657405728,age:10-30m,mcap:<10k,liq:1-5k,0.2793103448275862,0.7348993288590604,0.4930555555555556,0.9385245901639344,0.03361344537815126,0.038135593220338986,0.5568181818181818,0.4716312056737589,False,,,,
2eYZCS7wjdUP7kVy2bcABjhAH3Sy5fneHMNowJS4pump,coochie corridor,CC,10,10,10.191068,market_age:firstPool.createdAt,stats5m,5,10394.40887112683,5056.370617683422,82.0,246.0,2952.0,125.0,1.968,23.616,10925.083653344715,131101.00384013657,44.410909159937866,0.8652072658832647,0.7723577235772358,0.8251692707268774,2.1606572143143348,25.927886571772017,1.0510538683630168,12.612646420356203,135.24401906278248,134.28571428571428,47.69032870248212,54.0,0.432,0.3959226677590094,0.19165280464879,age:10-30m,mcap:10-30k,liq:5-20k,0.8774834437086093,0.8125,0.33747178329571104,0.1880466472303207,0.32379518072289154,0.5289634146341463,0.5100806451612904,0.5996309963099631,False,,,,
2F5uBoz4zW7UHAZbYmi6Q1WQVkRmRgqpsUW2T42kpump,カノコー,Kanoko og,10,10,11.212604966666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2GBAcs9SgmDyv27hgDMzLa5aFey1GzQDr5UuQiWWpump,ACTUALLY SHOULD VAMP,READ NIGGAS,10,10,10.110017316666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2h96vTSVBh7TLFksY9rsZhrx4CxTsfNXFSYACemApump,THIS IS DONE RIGHT HELLO?,TOKENSHIT,10,10,10.1463513,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.15073703624087292,1.808844434890475,0.07536851812043646,0.9999994937495793,1.0,0.9999989874996711,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,0.5586592178770949,,0.6783625730994152,0.5934959349593496,0.5683760683760684,0.508695652173913,,,False,,,,
2HWKTSyiz8buk63inLMkW8dFz9PCxndPu6XC98eNpump,HOW ARE WE MISSING THIS?,BILL,10,10,10.134738316666667,market_age:firstPool.createdAt,stats5m,5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2iowpkz2CDccAoaA1VfrNqcfAqtsa4V28KYVVJnMYH5U,Take-Two Interactive Software,TTWO,10,10,10.165094066666667,market_age:firstPool.createdAt,stats5m,5,,,7.0,3.0,36.0,5.0,0.6,7.2,102.22643256871388,1226.7171908245666,34.07547752290463,0.42647444289307723,0.6666666666666667,0.13551557550714055,,,,,-3.641679243350182,-22.22222222222222,,1.0,0.2,,,age:10-30m,mcap:null,liq:null,0.8715083798882681,,0.0029239766081871343,0.07723577235772358,0.09401709401709402,0.05652173913043478,,,False,PARTICIPATION,,,
2J4dZ1A4DqmPcHpghrWhx3Jd2SzK1An9P4rMtQptpump,BWA IS FOR DOGS EYES,X-Ray,10,10,10.11542925,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2JcXAFzfY2T6YgqMYYzapS2DixEce5GYYTrcTYiZpump,there is no wallet !!!,sami,10,10,10.03865125,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2mnPQXRKGVo5t6j7VGoVhxVQzPi87Trx96Ay74SEpump,jusst buy cashback niggers,X-Ray,10,10,10.186763899999999,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2n1vCtA27NokRiHze8kZjAvnutMpoE7KcXQ7HNn6pump,Jeddah is a city retards ,not the name,10,10,10.1276613,market_age:firstPool.createdAt,stats5m,5,,,1.0,1.0,12.0,1.0,1.0,12.0,0.07154361774170104,0.8585234129004125,0.07154361774170104,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,0.13687150837988826,,0.15789473684210525,,,,,,False,,,,
2N6dLjuwn2MzMtzcp9UzkuuPaGk2rhtw6YhofT45pump,BBGMAYHEM,BBGMAYHEM,10,10,10.066545166666666,market_age:firstPool.createdAt,stats5m,5,3388.8469173737653,2288.5489824646556,3.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:<10k,liq:1-5k,,,,,,,,,False,,,,
2NCoUYo1Ahf7E7kcyi3b2JqnidFb2va9kovKFMPCpqL1,FOX VS SHEEP,FOXVSHEEP,10,10,10.185389216666666,market_age:firstPool.createdAt,stats5m,5,282470.6414672768,2233.1526462732722,1081.0,92.0,1104.0,51.0,1.803921568627451,21.647058823529413,5066.977112686313,60803.72535223576,55.07583818137297,0.9576215594075538,0.6739130434782609,0.5531760439923437,2.2689792930824417,27.227751516989304,0.0179380663645829,0.2152567963749948,-23.09527569292712,0.7455731593662628,-6.936365086060414,19.0,0.37254901960784315,0.11573612758029446,3.430758441898377,age:10-30m,mcap:100-300k,liq:1-5k,0.782560706401766,0.8232142857142857,0.31038374717832956,0.3163265306122449,0.2394578313253012,0.25152439024390244,0.39314516129032256,0.8763837638376384,False,,,,
2NCZMx2vWi15KdY1beCFuFcAV6A3nYpZPCaDKW7Vpump,MDUDAS SHILLING,LMAO!,10,10,10.079071166666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2NEyUuMoXNGBcHzVZzqYNK6shHtwVdb3qq5igH9jpump,Tommy the Lizard ,TOMMY,10,10,10.08097615,market_age:firstPool.createdAt,stats5m,5,4419.765277758366,2273.73398122754,2.0,1.0,12.0,1.0,1.0,12.0,9.43125281456283,113.17503377475396,9.43125281456283,,,,0.0041479139127221475,0.04977496695266577,0.002133880923954,0.025606571087448,-0.04520538426960122,-33.33333333333333,-0.458095830272533,1.0,1.0,0.10900806028079703,0.03413696543070308,age:10-30m,mcap:<10k,liq:1-5k,0.06206896551724138,0.12416107382550336,0.09722222222222222,,,,0.23106060606060605,0.30851063829787234,False,,,,
2NFQATRWUPgc5hn4SgK9iMjYFCmeGHtypVRv45aypump,INSANE OG LORE,HUGEEE,10,10,10.105083183333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2nm8WdKxg6MS2MZTGCNjLF6bxh2DCWH46HUu38wNpump,hesnot blind,X-Ray,10,10,10.193066833333335,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2NmJ18t8vLqrWuvEjM3wVE3me41t5xCVn4CjTs6Vpump,NOT FAKE CHECK TWEET,ALON,10,10,10.122886249999999,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.19655735325278462,2.358688239033415,0.09827867662639231,0.9999996129951583,1.0,0.999999225990616,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,0.5586592178770949,,0.6783625730994152,0.9878048780487805,0.5683760683760684,0.9695652173913043,,,False,,,,
2nUuQeJdGEPAxxDZaB4CW2uEp1GFS7W2QETDA2Cwpump,𝕏 Card,𝕏 CARD,10,10,10.248138666666668,market_age:firstPool.createdAt,stats5m,5,14887.365411717703,3295.1873282129372,57.0,131.0,1572.0,83.0,1.5783132530120483,18.93975903614458,7071.638604758608,84859.6632571033,53.98197408212678,0.5092844123517607,0.7175572519083969,0.6105862490729815,2.146050558100967,25.752606697211604,0.4750094062440752,5.700112874928903,-56.05320980143179,-41.83673469387755,-43.40859464844827,21.0,0.25301204819277107,0.38311799992080076,0.5799014110011125,age:10-30m,mcap:10-30k,liq:1-5k,0.8123620309050773,0.8089285714285714,0.2765237020316027,0.08892128279883382,0.26957831325301207,0.2972560975609756,0.5020161290322581,0.7324723247232472,False,,,,
2p7xKo6kjrRe3MnhNPKszzuksMK6MunP62TztB2Fpump,WHERE DID THEY GET THE WALLET??,sami,10,10,10.1142081,market_age:firstPool.createdAt,stats5m,5,2127.1829907280335,2277.9244864141483,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:<10k,liq:1-5k,,,,,,,,,False,,,,
2PdxfiRzY8Up9h1SmLbGVQaCNv2V2tuupTwV5QxSpump,Haymaker Valley,Haymaker,10,10,10.14270725,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2PhXbDWNYwtynxzYb8FMLN4MbNwdrHsS5ZQFAfhopump,HE WANTS TO DO A COIN?,HUNTER,10,10,14.82436255,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2PQ3atvRERM8WCHEFPQMKTdeC266a6UdgpC5a9kUpump,join my live on pump,live,10,10,10.09341765,market_age:firstPool.createdAt,stats5m,5,2122.5441988751795,2276.8687349169495,1.0,4.0,48.0,2.0,2.0,24.0,2.1759288851965692,26.11114662235883,0.5439822212991423,0.99980875985754,1.0,0.9996175928466786,0.0009556672511803531,0.011468007014164238,0.001025151271926248,0.012301815263114977,-0.09409303802867953,-50.0,-0.09407248205997751,,,0.9850429969162047,0.01048174754390826,age:10-30m,mcap:<10k,liq:1-5k,0.23793103448275862,0.09060402684563758,0.3541666666666667,0.6024590163934426,0.9453781512605042,0.9364406779661016,0.5113636363636364,0.18085106382978725,False,,,,
2rLMAumMjtF7yaojsmHB7VcBA8WyivCbVGEgWT7Xpump,LAYOO correct name,LAYOO,10,10,10.857695883333333,market_age:firstPool.createdAt,stats5m,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2s2RNiW995SRkgTzFL7eeaFz2Y2W4JQSDgN3A3jUpump,HOW ARE WE MISSING THIS?,BILL,10,10,10.134328083333333,market_age:firstPool.createdAt,stats5m,5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,,,,,,,,,False,,,,
2tNzg4R7b3ET9YznYn5Xyi6WrwFU7fUEHwHrhvS3pump,Baby Toad,Baby Toad,10,10,10.0865561,market_age:firstPool.createdAt,stats5m,5,3572.883419311768,2957.6067776119826,11.0,7.0,84.0,6.0,1.1666666666666667,14.0,370.5153879735682,4446.184655682819,52.93076971050974,0.40266531478620016,0.2857142857142857,0.6611506821167031,0.12527540536430878,1.5033048643717053,0.10370206482833948,1.2444247779400737,16.836819641036595,83.33333333333334,8.06249372939111,5.0,0.8333333333333334,1.2421278616468552,0.0842809926110987,age:10-30m,mcap:<10k,liq:1-5k,0.3137931034482759,0.5134228187919463,0.1840277777777778,0.06967213114754098,0.012605042016806723,0.5042372881355932,0.5795454545454546,0.4929078014184397,False,,,,
2trxUr76oQDTGPn7vu9ayFXif6yhj5XBrn9dRfSZpump,THIS IS DONE RIGHT HELLO?,TOKENSHIT,10,10,10.163803566666667,market_age:firstPool.createdAt,stats5m,5,,,1.0,2.0,24.0,1.0,2.0,24.0,0.15073703624087292,1.808844434890475,0.07536851812043646,0.9999994937495793,1.0,0.9999989874996711,,,,,,,,,,,,age:10-30m,mcap:null,liq:null,0.5586592178770949,,0.6783625730994152,0.5934959349593496,0.5683760683760684,0.508695652173913,,,False,,,,
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,Global Dollar,USDG,10,10,754346.32436255,market_age:firstPool.createdAt,stats5m,5,643475703.77002,42882759.94114749,16858.0,149.0,1788.0,28.0,5.321428571428571,63.857142857142854,147346.8425761786,1768162.1109141433,988.9049837327423,0.32297769975376733,0.8993288590604027,0.23570714589729028,0.003436039163020247,0.04123246995624297,0.0002289858680178557,0.0027478304162142685,0.0013562850551267903,0.005932253663166637,0.01357400366805258,4.0,0.14285714285714285,0.0039472072154064465,0.04098931096611356,age:>=24h,mcap:>=1m,liq:>=100k,0.7089552238805971,0.4701492537313433,0.917910447761194,0.12096774193548387,0.6048387096774194,0.1693548387096774,0.040983606557377046,0.4772727272727273,False,,,,
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,Global Dollar,USDG,10,10,754346.32436255,market_age:firstPool.createdAt,stats1h,60,643475703.77002,42882759.94114749,16858.0,1367.0,1367.0,132.0,10.356060606060606,10.356060606060606,494416.3448405139,494416.3448405139,361.6798426046188,0.7126220830832615,0.8851499634235552,0.697192678675386,0.011529489835053837,0.011529489835053837,0.0007683527784247464,0.0007683527784247464,0.002147870763787646,,-0.07552463108558553,22.0,0.16666666666666666,0.0018629165106994192,0.011098466986294743,age:>=24h,mcap:>=1m,liq:>=100k,0.7253521126760564,0.2605633802816901,0.8661971830985915,0.2605633802816901,0.4295774647887324,0.4154929577464789,0.06428571428571428,0.2746478873239437,False,,,,
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,Global Dollar,USDG,10,10,754346.32436255,market_age:firstPool.createdAt,stats6h,360,643475703.77002,42882759.94114749,16858.0,14035.0,2339.1666666666665,697.0,20.136298421807748,3.3560497369679583,11632797.164846398,1938799.5274743997,828.84197825767,0.9401744656009474,0.9497684360527253,0.9809376578246848,0.27126978722477996,0.04521163120412999,0.018078067433924424,0.003013011238987404,0.008268459475375344,0.059354226020892686,-0.40869980493038083,102.0,0.14634146341463414,0.0003047931633554661,0.0426784828847592,age:>=24h,mcap:>=1m,liq:>=100k,0.7666666666666667,0.42,0.8466666666666667,0.5337837837837838,0.49324324324324326,0.8851351351351351,0.06,0.66,False,,,,
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,Global Dollar,USDG,10,10,754346.32436255,market_age:firstPool.createdAt,stats24h,1440,643475703.77002,42882759.94114749,16858.0,36951.0,1539.625,1689.0,21.877442273534637,0.9115600947306098,21404519.60074667,891854.9833644445,579.2676680129541,0.9804530762654993,0.9470920949365376,0.9353674020566198,0.49914043849142026,0.020797518270475844,0.033263912647114806,0.0013859963602964502,-0.0038733847895319655,0.10688836104513064,-0.4676159403079879,255.0,0.15097690941385436,7.760260456405842e-05,0.0187891742314814,age:>=24h,mcap:>=1m,liq:>=100k,0.7266666666666667,0.31333333333333335,0.8066666666666666,0.6866666666666666,0.3933333333333333,0.74,0.04666666666666667,0.6066666666666667,False,,,,
